,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track
671,Don't Be Shy,Don't Be Shy - Single,Tiï¿½ï¿,2021-08-12,CYA112000981,-1.2252481712655103,0.4425569324045115,0.4494457562142509,0.5178096195826655,1.3226656019045635,0.3739896550243227,0.11347216780904533,0.03088535346150216,0.2636694784434468,0.06979361991205867,0.21806458558820424,2.6510708106145096,1.1237292783076176,0.4112488703070075,1.6896128947509894,1.1268789483100996,-0.2174238695771776,1.124434009329569,-0.27011918616694663,-0.35274116364656993,1.104952015167933e-16,0.41624707882039014,1.3364842639421501
672,Sabor Fresa,Sabor Fresa,Fuerza Regida,2023-06-22,QZ9QQ2300457,-1.2267601904801793,0.4425569324045115,0.10371591906778113,-0.3090497305275527,-0.01573282092631944,0.9181309852168589,-0.3708280207096096,-0.4608893990015514,-0.26756751297541514,-0.07182569168737343,-0.05649778484884524,-0.5163867735004967,-0.21764763927500894,-0.43467412155822155,0.134292305638554,-0.31548533197826856,0.28700882956525375,-0.40981812914124227,-0.3372645564859582,-0.35042108984508513,1.104952015167933e-16,-0.34318857819017834,1.3364842639421501
673,MON LOVE OHO,MON LOVE OHO,Liamsi,2023-04-07,QZMEV2363867,-1.2282722096948482,0.4425569324045115,-0.7958400743476043,-0.6713320057557617,-0.7604692543457623,-1.0543813367310846,-0.5759052765257433,-0.6177641696867981,1.265323089007983,0.23982356855299813,0.41061207548783335,1.0062949112255748e-16,-0.7989109702274805,-0.419721376422042,1.3966783524448158e-16,-0.6451685960441813,-0.4074258318111374,-1.0235189845295667,-1.0186023807108566e-16,0.0,1.104952015167933e-16,-0.2018535581900474,1.3364842639421501
674,Surround Sound (feat. 21 Savage & Baby Tate),Surround Sound (feat. 21 Savage & Baby Tate),JID,2022-01-14,USUM72123571,-1.2275162000875137,0.4425569324045115,0.19057974622747767,1.5797769898390277,1.9483648633499173,1.054166317764993,-0.4590414295600876,-0.3137093038998105,-0.4344004118721822,-0.04628184310213415,-0.06667430627656953,0.2245992157384656,-0.023893195624185105,-0.44786333695242647,0.6895884401399922,-0.08882808793295356,0.45258821977539426,0.9929266831749282,-0.4419256426304407,-0.33363997351395736,-0.1467913527827484,0.49811882007661984,1.3364842639421501
675,Feather,emails i canï¿½ï¿½ï¿½t send fwd,Sabrina Carpenter,2023-03-17,USUM72301876,-1.2229801424435072,0.4399621970588834,0.07822141366299531,-0.37639144559050447,1.9113320166922327,1.394254649135328,-0.46417260422012163,-0.35004364053537057,-0.36697611279784415,-0.15883838156798627,-0.13766825189775214,0.6967744482695827,0.08043612018779696,1.3048451215820496,0.35051380933822907,0.8178008882483064,1.4183645732264105,0.5107331539412445,-0.48706191339841004,-0.3697475298613371,1.104952015167933e-16,-0.2244394706912117,1.3364842639421501
676,Super Gremlin,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Kodak Black,2021-10-30,USAT22107295,-1.2237361520508416,0.4399621970588834,-0.05723077935558228,0.9134439666093572,0.07520294925127449,-0.03411634262007938,-0.33748619576323335,-0.2908417620070133,-0.3269350023728219,0.05627605654443267,0.0004892157483969887,-0.5806470847425239,0.15495706005349844,1.6515567247507406,0.22766068223614094,-0.2536697199659099,-0.36782293731335813,-0.059131926062199656,0.4389943982860163,0.012717762562848301,1.104952015167933e-16,-0.047688656062976065,1.3364842639421501
677,Natural,Natural,Imagine Dragons,2018-07-17,USUM71806694,-1.2222241328361727,0.4399621970588834,1.469108008406975,1.3440597347364969,0.4616243965134068,0.7820956526687248,1.2063231350902228,1.8098744518782703,0.12494715861029093,-0.17114813672712775,-0.14649970885501504,-0.26637599356705116,0.2592863758654805,0.8478590929046232,-0.20232526262116743,0.26146038013707873,-0.2519601500265209,1.8258064154876543,1.2581992730150529,0.2732823229591175,-0.8128604044758905,1.4052254534252198,-0.7482317801859917
678,La Triple M,La Triple M,Mawell,2023-06-02,QM6P42364524,-1.224492161658176,0.4399621970588834,-0.7575830472136337,-0.7082119729993686,-0.6832622398858847,-0.30618700771634744,-0.46336443568871805,-0.5636292293569357,0.8065314308213676,-0.05256015860392147,0.10894753222159,-0.48929542086773814,-0.7989109702274805,-0.39328498925713534,1.3966783524448158e-16,-0.6451685960441813,-0.40762386202529677,0.0,-0.5832993563005048,-0.3927815829622919,1.104952015167933e-16,-0.3598247802872252,1.3364842639421501
679,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,USSM11914988,-1.2214681232288382,0.4399621970588834,0.4936021210791163,1.509219080936545,0.35177289115514904,0.4420073212983897,-0.48273869306727996,-0.49167586465261404,3.4757173646617265,0.2260132954701406,0.13711533728443553,-0.5657746815893401,0.21457381194605962,-0.21443989087030527,-0.3792337656481743,-0.17124890394943176,-0.37502286254008294,-0.5413254552958833,-0.33655689490516644,-0.14726821979080074,1.104952015167933e-16,0.09555049794909289,1.3364842639421501
680,"Fear Song (From ""Devara Part 1"") [Tamil]","Fear Song (From ""Devara Part 1"") [Tamil]",Anirudh Ravichander,2024-05-19,INS182401563,-1.2199561040141695,0.4373674617132556,-0.8396031832552907,-0.8405718093381221,-0.7606717624991861,4.832945867439307e-16,-0.5362298262283681,-0.5128242748558587,0.0,0.0,-4.5707814815970263e-17,1.0062949112255748e-16,-0.7840067822543402,0.0,1.3966783524448158e-16,0.0,0.0,-1.0235189845295667,-1.0186023807108566e-16,0.0,1.104952015167933e-16,-0.4468144129879301,-0.7482317801859917
681,High Hopes,High Hopes On Saturday Night,Panic! At The Disco,2018-05-23,USAT21801174,-1.219200094406835,0.4373674617132556,2.171571118133867,2.0998369505166434,2.5863809939389575,0.7820956526687248,-0.17460765002977427,-0.09493270885334279,0.053066940827115335,-0.07075233387440198,-0.07098215335523105,-0.42369343811037036,-0.5157313987378148,5.09947263685249,0.7190731906444934,1.3535361923554148,-0.09665377394677663,4.149102510886311,1.629761537235381,1.8037156273603028,1.104952015167933e-16,0.0,-0.7482317801859917
682,Papa,Papa,Lori,2022-11-24,CH6542286446,-1.220712113621504,0.4373674617132556,0.0,0.0,0.0,4.832945867439307e-16,0.628772183009099,-0.006878923572965308,0.0,0.0,-4.5707814815970263e-17,-0.5757912510810889,-1.0590062496717888e-16,-0.45650711653280934,1.3966783524448158e-16,0.0,0.0,0.0,-1.0186023807108566e-16,0.0,1.104952015167933e-16,0.0,-0.7482317801859917
683,Memory Reboot,Memory Reboot,Vï¿½,2023-01-13,QM4TW2307105,-1.2184440847995006,0.4347727263676275,-0.5252662940533754,-0.3676496323790925,-0.2284587738196681,0.5100249875724567,-0.38816131585251346,-0.19752455988995707,0.7994141077852092,0.09096470355592935,0.07640144511012861,-0.5034342533660854,-1.0590062496717888e-16,-0.4564739986033826,1.3966783524448158e-16,-0.521537372019464,-0.3198697163129586,0.0,-1.0186023807108566e-16,0.0,1.104952015167933e-16,-0.19553885334781573,-0.7482317801859917
684,Side To Side,Dangerous Woman,Ariana Grande,2016-04-01,USUM71602107,-1.2176880751921664,0.4347727263676275,1.8438028565018838,0.8717751292434534,0.5084885997677252,0.4420073212983897,3.031678778072396,2.64785381352895,0.35758350488196156,-0.08926353970681981,-0.14336192401036843,2.6381009771409225,1.093920902361337,0.22039024302062235,-0.34729195260163137,3.0431629206932174,-0.11462603909031531,0.028539624707560992,1.7300647120647445,0.5819422385100499,1.104952015167933e-16,0.8723712951832415,1.3364842639421501
685,Last Night,3 Songs At A Time Sampler,Morgan Wallen,2023-01-31,USUG12300831,-1.216932065584832,0.4347727263676275,0.8926009851009509,-0.7632556428961849,-0.7731846204191237,-0.9183460041829505,-8.792340926306948e-17,0.0,0.0,0.0,-4.5707814815970263e-17,1.0062949112255748e-16,-0.08350994751674629,4.070589643869157,1.3966783524448158e-16,0.0,0.0,-0.9358474337598062,-1.0186023807108566e-16,0.0,1.104952015167933e-16,0.0,-0.7482317801859917
686,Build a Bitch,Build a Bitch,Bella Poarch,2021-05-14,USWB12101016,-1.2161760559774974,0.43217799102199944,0.00969432984838712,0.31526024896622135,-0.05757051647038675,-0.03411634262007938,0.25435534938022164,2.3610092132087934,1.0372394570384416,1.8824178117701889,1.7463222896600181,0.5560624864813688,0.33380731573118194,-0.08155419904545354,-0.3399207649755061,-0.1506436999453122,-0.3872705118107134,-0.10296770144707998,-0.35585666857792303,-0.26202402550967835,1.104952015167933e-16,-0.08384187759079342,1.3364842639421501
